name,category_en,category_de,start,end,authority,sourceurl
Aleksandr Zharov Zarov Aleksandr Aleksandrovic Zarov Oleksandr Oleksandrovic Aleksandr Aleksandrovic Zarov Aleksandr Aleksandrovic Zarov Alexander Alexandrovich Zharov Zharov Alexander Alexandrovich Zharov Aleksandr Aleksandrovich Aleksandr Aleksandrovich Zharov Aleksandr Aleksandrovich Zharov Zharov Alexander Alexandrovich,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Sernia Film Co Sernia Film Co Ltd Tovaristvo Z Obmezenou Vidpovidalnistu S Film Obsestvo S Ogranicennoj Otvetstvennostu S Film,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Invention Bridge Sl Invention Bridge Sl,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Bernova Evgeniya Vladimirovna Evgeniya Vladimirovna Bernova Bernova Evgeniya Vladimirovna,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Andrey Grigoryevich Areshev Areshev Andrey Grigoryevich Andrey Grigoryevich Areshev Areshev Andrey Grigoryevich,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Topchi Tamara Aleksandrovna Tamara Aleksandrovna Topchi Topchi Tamara Aleksandrovna,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Urevic Vaceslav Dubrovinskij Dubrovinsky Vyacheslav Yurievich Viacheslav Yuryevich Dubrovinskiy Dubrovinskiy Viacheslav Yuryevich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Zamlelova Svetlana Georgiyevna Svetlana Georgiyevna Zamlelova Svetlana Georgiyevna Zamlelova Zamlelova Svetlana Georgiyevna,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Maltarent Ltd Maltarent Ltd,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Foton Pro Photon Pro Llp Photon Pro Llp Photon Pro Llc Tovaristvo Z Obmezenou Vidpovidalnistu Foton Pro Obsestvo S Ogranicennoj Otvetstvennostu Foton Pro,Company,Unternehmen,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Bubnova Irina Sergeyevna Irina Sergeyevna Bubnova Irina Sergeyevna Bubnova Bubnova Irina Sergeyevna,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Malberg Ltd Malberg Limited Malberg Limited,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Ntc Metrotek Ooo Naucno Tehniceskij Centr Metrotek Ooo Nauchno Tekhnicheskii Tsentr Metrotek Ooo Nauchno Tekhnicheskii Tsentr Metrotek Tovaristvo Z Obmezenou Vidpovidalnistu Naukovo Tehnicnij Centr Metrotek Obsestvo S Ogranicennoj Otvetstvennostu Naucno Tehniceskij Centr Metrotek,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Djeco Group Holding Ltd Djeco Group Holding Ltd,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Rt Rossiya Segodnya Rossiya Segodnya Miznarodne Informacijne Agentstvo Rosia Sogodni Mezdunarodnoe Informacionnoe Agentstvo Rossia Segodna Federalne Derzavne Unitarne Pidpriemstvo Miznarodne Informacijne Agentstvo Rosia Sogodni Federalnoe Gosudarstvennoe Unitarnoe Predpriatie Mezdunarodnoe Informacionnoe Agentstvo Rossia Segodna,Other,Sonstige,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Nikolaeva Irina Viktorovna Irina Viktorovna Nikolaeva Irina Viktorovna Nikolaeva Nikolaeva Irina Viktorovna,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Maksimenko Vladimir Ilich Vladimir Ilich Maksimenko Vladimir Ilich Maksimenko Vladimir Ilic Maksimenko Maksimenko Vladimir Ilich,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Konstantin Vasilevic Malevanyj Malevany Konstantin Vasilievich Konstantin Vasilyevich Malevanyy Malevanyy Konstantin Vasilyevich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Anton Alekseevic Krugovov Anton Alekseevich Krugovov Krugovov Anton Alekseevich Krugovov Anton Alekseevich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Mikron Jsc Pjsc Mikron Nii Mikropriborov Oao Niime I Z D Mikron Joint Stock Company Mikron Joint Stock Company Mikron Nii Molekularnoj Elektroniki Akcionernoe Obsestvo Mikron Akcionerne Tovaristvo Mikron Otkrytoe Akcionernoe Obsestvo Nii Molekularnoj Elektroniki I Zavod Mikron,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Majory Llp Majory Llp,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Natalya Petrovna Skorokhodova Natalya Petrovna Skorokhodova Skorokhodova Natalya Petrovna Skorokhodova Natalya Petrovna,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Serniya Engineering Ooo Sernia Inziniring Ooo Serniya Inzhiniring Ooo Serniya Inzhiniring Tovaristvo Z Obmezenou Vidpovidalnistu Sernia Inziniring Obsestvo S Ogranicennoj Otvetstvennostu Sernia Inziniring,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Mikhail Mizintsev Mihail Evgenevic Mizincev Mikhail Evgenievich Mizintsev Mizintsev Mikhail Evgenievich Mikhail Evgenievich Mizintsev Michail Jevgenjevitj Mizintsev Mizintsev Mikhail Yevgenyevich Mikhail Yevgenyevich Mizintsev,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Sergej Aleksandrovic Ersov Sergey Aleksandrovich Yershov Yershov Sergey Aleksandrovich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Podgornova Yevgeniya Aleksandrovna Yevgeniya Aleksandrovna Podgornova Podgornova Yevgeniya Aleksandrovna,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Andrej Georgievic Zaharov Andrej Georgievic Zaharov Zakharov Andrei Georgievich Andrey Georgiyevich Zakharov Zakharov Andrey Georgiyevich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Tv Novosti Tv Novosti Ano Tv Novosti Rt Russia Today Uk Rt Russia Today Uk Autonomous Npo Tv News Avtonomna Nekomercijna Organizacia Tv Novini Avtonomna Nekomercijna Organizacia Tv Novini Avtonomnaa Nekommerceskaa Organizacia Tv Novosti Avtonomnaa Nekommerceskaa Organizacia Tv Novosti Avtonomna Nekomercijna Organizacia Tv Novini Rosia Sogodni Uk Avtonomnaa Nekommerceskaa Organizacia Tv Novosti Rossia Segodna Uk,Company,Unternehmen,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Joint Stock Company Jsc Niime Molecular Electronics Research Institute Jsc Molecular Electronics Research Institute Joint Stock Company Molecular Electronics Research Institute Joint Stock Company Akcionerne Tovaristvo Naukovo Doslidnij Institut Molekularnoi Elektroniki Akcionernoe Obsestvo Naucno Issledovatelskij Institut Molekularnoj Elektroniki,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Djeco Group Lp Djeco Group Lp,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Pamkin Khaus Ooo Pamkin Haus Ooo Pamkin Khaus Ooo Pamkin Khaus Tovaristvo Z Obmezenou Vidpovidalnistu Pamkin Haus Obsestvo S Ogranicennoj Otvetstvennostu Pamkin Haus,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Evgenij Viktorovic Gladkih Evgeny Viktorovich Gladkikh Gladkikh Evgeny Viktorovich Gladkikh Evgeny Viktorovich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
T Platforms T Platformy T Platforms Akcionernoe Obsestvo T Platformy Akcionerne Tovaristvo T Platformi,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Ooo Robin Treid Ooo Robin Treid Ooo Robin Trejd Robin Trade Limited Tovaristvo Z Obmezenou Vidpovidalnistu Robin Trejd Obsestvo S Ogranicennoj Otvetstvennostu Robin Trejd,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Sergey Brilyov Brilev Sergey Borisovich Sergey Borisovich Brilev Brilev Sergey Borisovich Sergey Borisovich Brilev,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Sci Griber Sci Griber,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Ooo Foton Pro Ooo Foton Pro Ooo Foton Pro,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Sergei Ivanovich Saenko Sergei Ivanovich Saenko Saenko Sergei Ivanovich Saenko Sayenko Sergey Ivanovich,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Nikolov Alexey Lvovich Alexey Lvovich Nikolov Alexey Lvovich Nikolov,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Nii Vektor Ao Nii Vektor Ao Nii Vektor Akcionerne Tovaristvo Naukovo Doslidnij Institut Vektor Joint Stock Company Scientific Research Institute Vektor Akcionernoe Obsestvo Naucno Issledovatelskij Institut Vektor,Other,Sonstige,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Sergej Alekseevic Bobkov Sergei Alekseevich Bobkov Bobkov Sergey Alekseevich Bobkov Sergei Alekseevich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Anton Sergeevich Anisimov Anisimov Anton Sergeevich Anisimov Anton Sergeevich Anton Sergeyevich Anisimov,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Sobolev Nikita Alexandrovich Nikita Aleksandrovich Sobolev Sobolev Nikita Aleksandrovich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Majory Llp Majory Llp,Company,Unternehmen,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Sertal Ooo Sertal Ooo Sertal Ooo Sertal Tovaristvo Z Obmezenou Vidpovidalnistu Sertal Obsestvo S Ogranicennoj Otvetstvennostu Sertal,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Grinin Evgeny Alexandrovich Evgenij Aleksandrovic Grinin Yevgeniy Aleksandrovich Grinin Grinin Yevgeniy Aleksandrovich,Person,Person,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Anton Sergeyevich Bespalov Bespalov Anton Sergeyevich Anton Sergeyevich Bespalov Bespalov Anton Sergeyevich,Person,Person,2022-03-31,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Alexsong Pte Ltd Alexsong Pte Ltd Alexsong Pte Ltd,Company,Unternehmen,2022-03-31,,:us: US,[URL](https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx)
Sergei Podoprigorov Sergei G Podoprigorov Podoprigorov Sergei G,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Oleg Silchenko Oleg Silchenko Oleg F Silchenko Silchenko Oleg F Silchenko Oleg Fedorovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Aleksej Nikolaevic Sesena Alexei Nikolaevich Sheshenya Alexei Nikolaevich Sheshenya Aleksey Nikolaevich Sheshenya Sheshenya Alexei Nikolaevich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Dmitry Vladislavovich Klyuev Klyuev Dmitry Vladislavovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Elena Anatolievna Trikulya Elena Anatolievna Trikulya Trikulya Elena Anatolievna,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Boris Borisovich Kibis Boris Borisovich Kibis Kibis Boris Borisovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Oleg Logunov Oleg Logunov Logunov Oleg Logunov Oleg Vladimirovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Aleksei Droganov Aleksey Droganov Aleksey O Droganov Droganov Aleksey O,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Stanislav Evgenievich Gordievsky Stanislav Evgenievich Gordievsky Gordievsky Stanislav Evgenievich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Ulia Majorova Yulia Mayorova Mayorova Yulia Yulia Mikhailovna Mayorova,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Vyacheslav Georgievich Khlebnikov Khlebnikov Vyacheslav Georgievich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Aleksey Krivoruchko Aleksey Krivoruchko Krivoruchko Aleksey Aleksej Vaceslavovic Krivorucko Krivoruchko Alexey Vyacheslavovich Aleksey Vyacheslavovich Krivoruchko,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Prokopenko Ivan Pavlovich Prokopenko Ivan Pavlovich Ivan Pavlovitch Prokopenko Prokopenko Ivan Pavlovitch,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Alexander Bastrykin Alexandr Ivanovich Bastrykin Bastrikin Oleksandr Ivanovic Bastrykin Aleksandr Ivanovic Aleksandr Ivanovic Bastrykin Alexandr Ivanovitj Bastrykin Aleksandr Ivanovic Bastrykin Alexander Ivanovich Bastrykin Alexander Ivanovitj Bastrykin Aleksandr Ivanovich Bastrykin Bastrykin Alexander Ivanovich Alexander Ivanovich Bastrykin Bastrykin Alexander Ivanovich Bastrykin Alexander Ivanovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Gennady Nikolaevich Plaksin Gennady Nikolaevich Plaksin Plaksin Gennady Nikolaevich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Dmitriy Komnov Komnov Dmitriy,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Pavel Lapshov Pavel Vladimirovich Lapshov Lapshov Pavel Vladimirovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Yelena Stashina Yelena Stashina Stashina Yelena Stashina Elena Vladimirovna,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Olga Stepanova Olga G Stepanova Stepanova Olga G Olga Germanovna Stepanova,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Yelena Khimina Khimina Yelena Yelena Ivanovna Khimina,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Grin Viktor Akovic Grin Viktor Akovlevic Viktor Akovlevic Grin Grin Viktor Yakovlevich Viktor Yakovlevich Grin Victor Yakovlevich Grin Victor Yakovlevich Grin Grin Victor Yakovlevich Grin Victor Yakovlevich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Svetlana Ukhnalyova Ukhnalyova Svetlana,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Andrey Pechegin Andrey I Pechegin Pechegin Andrey I Andrey Ivanovich Pechegin,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Strizov Andrij Oleksandrovic Strizov Andrej Aleksandrovic Strizhov Andrey Alexandrovich Andrei Alexandrovich Strizhov Strizhov Andrey Alexandrovich Strizhov Andrei Alexandrovich,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Pavel Karpov Pavel Karpov Karpov Pavel Karpov Pavel Alexandrovich Pavel Aleksandrovich Karpov,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Dmitri Tolchinskiy Dmitri M Tolchinskiy Tolchinskiy Dmitri M,Person,Person,2022-03-30,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Jannat Oshiklari Dzamaat Tauhid Va Dzihad Katibat Al Tawhid Wal Jihad Katibat Al Tawhid Wal Jihad Jamaat Al Tawhid Wal Jihad Katiba At Tauhid Val Dzihad Dzamaat At Tauhid Val Dzihad Khatiba Al Tawhid Wal Jihad Ktj Khatiba Al Tawhid Wal Jihad Ktj,Other,Sonstige,2022-03-29,,:ua: UA,[URL](https://fiu.gov.ua/en/pages/dijalnist/protidija-terorizmu/perelik-teroristiv)
Russian Financial Society Limited Liability Company Non Bank Credit Organization Russian Financial Society Limited Liability Company Non Bank Credit Organization Russian Financial Society Oϭsestvo S Ogranicennoj Otvetstvennostu Nebankovskaa Kreditnaa Organizacia Russkoe Finansovoe Obsestvo Obsestvo S Ogranicennoj Otvetstvennostu Nebankovskaa Kreditnaa Organizacia Russkoe Finansovoe Obsestvo,Company,Unternehmen,2022-03-26,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Commercial Bank Agrosoyuz Commercial Bank Agrosoyuz Kommerceskij Vank Agrosouz,Other,Sonstige,2022-03-26,,:au: AU,[URL](https://www.dfat.gov.au/international-relations/security/sanctions/Pages/sanctions)
Alexey Mordashov Alexei Mordashov Mordaszow Aleksiej Aleksej Aleksandovic Mordasov Aleksej Aleksandrovic Mordasov Aleksej Aleksandrovic Mordasov Mordasov Oleksij Oleksandrovic Aleksej Aleksandrovic Mordasov Alexey Aleksandrovich Mordashov Alexey Alexandrovich Mordaschov Alexey Alexandrovits Mordaschov Mordashov Alexey Aleksandrovich Alexey Alexandrovits Mordaschov Aleksey Aleksandrovich Mordashov Aleksej Aleksandrovits Mordasjov Mordashov Alexey Aleksandrovich,Person,Person,2022-03-25,,:jp: JP,[URL](https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/gaiyou.html)
